  0.10386E+07  -81.654      -28.400    
  0.10422E+07  -84.592      -31.065    
  0.10458E+07  -86.428      -32.497    
  0.10494E+07  -78.165      -24.784    
  0.10530E+07  -72.541      -21.673    
  0.10566E+07  -65.329      -18.371    
  0.10602E+07  -56.553      -14.504    
  0.10638E+07  -52.826      -13.260    
  0.10674E+07  -49.509      -13.008    
  0.10710E+07  -47.119      -12.013    
  0.10746E+07  -45.465      -11.643    
  0.10782E+07  -43.495      -12.700    
  0.10818E+07  -42.687      -10.723    
  0.10854E+07  -41.998      -9.0704    
  0.10890E+07  -41.295      -10.802    
  0.10926E+07  -38.937      -10.954    
  0.10962E+07  -35.873      -10.813    
  0.10998E+07  -32.095      -8.6500    
  0.11034E+07  -31.742      -8.5231    
  0.11070E+07  -32.321      -9.0050    
  0.11106E+07  -29.341      -8.8065    
  0.11142E+07  -28.682      -8.7203    
  0.11178E+07  -29.255      -8.6415    
  0.11214E+07  -28.585      -7.9252    
  0.11250E+07  -27.970      -8.0054    
  0.11286E+07  -26.536      -10.036    
  0.11322E+07  -26.696      -7.8635    
  0.11358E+07  -26.193      -5.7794    
  0.11394E+07  -18.232      -3.5122    
  0.11430E+07  -17.187      -3.0730    
  0.11466E+07  -17.220      -2.8804    
  0.11502E+07  -17.700      -4.3955    
  0.11538E+07  -18.273      -5.2457    
  0.11574E+07  -19.541      -6.4366    
  0.11610E+07  -20.117      -5.4602    
  0.11646E+07  -19.850      -4.8338    
  0.11682E+07  -16.810      -4.2446    
  0.11718E+07  -17.065      -5.3180    
  0.11754E+07  -17.097      -6.0562    
  0.11790E+07  -14.454      -4.6371    
  0.11826E+07  -13.877      -4.0136    
  0.11862E+07  -13.368      -3.3510    
  0.11898E+07  -10.910      -1.4596    
  0.11934E+07  -10.262      -1.1154    
  0.11970E+07  -9.2533     -0.93000    
  0.12006E+07  -8.3397     -0.76203    
  0.12042E+07  -8.1914      -1.1111    
  0.12078E+07  -8.1502      -2.0457    
  0.12114E+07  0.35408      0.51986    
  0.12150E+07   5.1737       2.0887    
  0.12186E+07   9.8213       4.0138    
  0.12222E+07  0.18646      -1.0777    
  0.12258E+07  -9.2861      -5.8593    
  0.12294E+07  -25.376      -12.006    
  0.12330E+07  -31.972      -12.726    
  0.12366E+07  -38.679      -12.547    
  0.12402E+07  -29.217      -8.3412    
  0.12438E+07  -23.558      -5.5087    
  0.12474E+07  -15.282     -0.96557    
  0.12510E+07  -16.562      -5.6494    
  0.12546E+07  -19.019      -8.3904    
  0.12582E+07  -27.648      -10.792    
  0.12618E+07  -30.255      -11.025    
  0.12654E+07  -32.380      -11.117    
  0.12690E+07  -35.800      -10.938    
  0.12726E+07  -35.796      -10.884    
  0.12762E+07  -34.855      -10.729    
  0.12798E+07  -33.426      -10.493    
  0.12834E+07  -31.742      -10.216    
  0.12870E+07  -30.032      -9.9345    
  0.12906E+07  -28.527      -9.6866    
  0.12942E+07  -27.457      -9.5104    
  0.12978E+07  -27.051      -9.4438    
  0.13014E+07  -18.992      -9.1012    
  0.13050E+07  -15.542      -8.5188    
  0.13086E+07  -15.455      -6.6131    
  0.13122E+07  -15.476      -7.4570    
  0.13158E+07  -15.800      -7.9643    
  0.13194E+07  -18.996      -5.8533    
  0.13230E+07  -17.317      -5.6062    
  0.13266E+07  -14.445      -5.6343    
  0.13302E+07  -18.694      -6.6059    
  0.13338E+07  -17.445      -6.0542    
  0.13374E+07  -11.613      -4.0544    
  0.13410E+07  -11.481      -3.1706    
  0.13446E+07  -10.881      -3.2095    
  0.13482E+07  -8.6758      -4.8831    
  0.13518E+07  -5.9825      -3.2840    
  0.13554E+07  -4.2360      -2.4212    
  0.13590E+07  -3.7263      -3.4485    
  0.13626E+07  -6.4971      -3.6991    
  0.13662E+07  -8.9186      -3.9104    
  0.13698E+07  -8.8608      -4.3363    
  0.13734E+07  -6.3138      -2.8235    
  0.13770E+07  -3.0310     -0.84727    
  0.13806E+07  -2.0888      -1.3236    
  0.13842E+07  -2.4941      -1.9762    
  0.13878E+07  -3.7516      -3.1379    
  0.13914E+07  0.29317      0.25577E-02
  0.13950E+07   2.0105       1.1821    
  0.13986E+07   2.5120      0.95220    
  0.14022E+07   1.7236      0.41958    
  0.14058E+07 -0.59245      -1.1032    
  0.14094E+07  -3.4187      -2.9614    
  0.14130E+07  -5.7283      -4.4800    
  0.14166E+07  -6.5577      -4.9415    
  0.14202E+07  -7.9438      -2.8675    
  0.14238E+07  -7.2046      -3.1066    
  0.14274E+07  -4.8621      -4.6817    
  0.14310E+07  -4.4773      -2.7530    
  0.14346E+07  -4.2798      -2.2617    
  0.14382E+07  -4.0878      -3.0159    
  0.14418E+07  -3.1888      -1.5261    
  0.14454E+07  -2.4592      -1.0773    
  0.14490E+07  -1.1761      -2.9799    
  0.14526E+07 -0.87360E-01  -2.8967    
  0.14562E+07  0.21630      -2.7808    
  0.14598E+07  -3.9698      -2.7541    
  0.14634E+07  -2.6288      -1.4084    
  0.14670E+07 -0.81660     -0.38258E-01
  0.14706E+07  -3.0415      -3.0397    
  0.14742E+07  -3.0415      -3.8866    
  0.14778E+07  -2.2566      -4.4627    
  0.14814E+07  -1.0595      -3.6717    
  0.14850E+07 -0.14699      -3.4083    
  0.14886E+07   1.6335      -3.5092    
  0.14922E+07  -3.9003      -4.0525    
  0.14958E+07  -8.0190      -4.6571    
  0.14994E+07  -9.6894      -6.5312    
  0.15030E+07  -10.054      -5.1461    
  0.15066E+07  -10.282      -3.3233    
  0.15102E+07  -9.5090      -5.8115    
  0.15138E+07  -9.4431      -5.9594    
  0.15174E+07  -9.5900      -5.2879    
  0.15210E+07  -5.7476      -2.9000    
  0.15246E+07  -3.8638      -1.4800    
  0.15282E+07  -1.8698      0.47737    
  0.15318E+07 -0.36177      0.12085E-01
  0.15354E+07 -0.36963     -0.79164    
  0.15390E+07  -3.2617      -3.2858    
  0.15426E+07  -8.9627      -3.9471    
  0.15462E+07  -12.593      -4.4408    
  0.15498E+07  -12.304      -5.1059    
  0.15534E+07  -9.3121      -3.5198    
  0.15570E+07  -6.1530      -1.9152    
  0.15606E+07  -5.0487      -3.6233    
  0.15642E+07  -4.8824      -3.4231    
  0.15678E+07  -4.8784      -2.5846    
  0.15714E+07 -0.42236      -3.4951    
  0.15750E+07 -0.20549      -3.7566    
  0.15786E+07  -4.5902      -3.6029    
  0.15822E+07  -5.8276      -4.2074    
  0.15858E+07  -6.1388      -4.2792    
  0.15894E+07  -2.9688      -2.0065    
  0.15930E+07  -5.9690      -2.6824    
  0.15966E+07  -9.5047      -3.6318    
  0.16002E+07  -10.123      -4.2037    
  0.16038E+07  -10.691      -4.9642    
  0.16074E+07  -11.581      -6.1065    
  0.16110E+07  -19.169      -9.0769    
  0.16146E+07  -19.311      -8.3098    
  0.16182E+07  -15.153      -4.7513    
  0.16218E+07  -5.4082      -2.2424    
  0.16254E+07  -1.4572     -0.93936    
  0.16290E+07 -0.25117      0.35447    
  0.16326E+07  0.87300      0.66147    
  0.16362E+07  0.59906      0.81246    
  0.16398E+07  -4.4718      0.73564    
  0.16434E+07  -4.4515      -2.5899    
  0.16470E+07  -5.0052      -5.8900    
  0.16506E+07  -15.262      -9.8114    
  0.16542E+07  -13.855      -9.8003    
  0.16578E+07  -9.2072      -8.8659    
  0.16614E+07  -9.4849      -7.7285    
  0.16650E+07  -10.470      -7.0421    
  0.16686E+07  -13.238      -5.9995    
  0.16722E+07  -16.281      -5.8594    
  0.16758E+07  -17.712      -5.6366    
  0.16794E+07  -15.904      -4.7336    
  0.16830E+07  -13.845      -6.2332    
  0.16866E+07  -11.956      -7.6506    
  0.16902E+07  -11.433      -6.9662    
  0.16938E+07  -11.449      -6.3105    
  0.16974E+07  -11.538      -5.4868    
  0.17010E+07  -10.814      -4.1744    
  0.17046E+07  -10.306      -4.0023    
  0.17082E+07  -9.6156      -4.1760    
  0.17118E+07  -10.410      -4.5050    
  0.17154E+07  -9.8324      -3.8248    
  0.17190E+07  -7.5350      -1.6328    
  0.17226E+07  -7.6246      0.10510    
  0.17262E+07  -7.3519      0.59036    
  0.17298E+07  -5.8624     -0.98977    
  0.17334E+07  -3.9838      -2.6484    
  0.17370E+07  -2.5741      -3.7892    
  0.17406E+07  -3.0720      -2.3207    
  0.17442E+07  -3.9134      -3.2395    
  0.17478E+07  -4.9984      -4.8052    
  0.17514E+07  -2.1219      -3.1270    
  0.17550E+07  -2.3833      -3.4716    
  0.17586E+07  -5.2386      -5.6651    
  0.17622E+07  -4.4126      -4.0959    
  0.17658E+07  -3.4165      -3.0161    
  0.17694E+07 -0.50811      -1.5807    
  0.17730E+07 -0.95457      -1.9949    
  0.17766E+07  -1.5320      -2.3228    
  0.17802E+07  -2.8758      -1.9690    
  0.17838E+07  -1.8331     -0.83992    
  0.17874E+07 -0.53505      0.33080    
  0.17910E+07 -0.82532     -0.90641    
  0.17946E+07 -0.66849      -2.4012    
  0.17982E+07 -0.37403      -4.4316    
  0.18018E+07  -1.5100      -3.3642    
  0.18054E+07  -1.8319      -2.4288    
  0.18090E+07  -1.9372     -0.85048    
  0.18126E+07  -2.7695     -0.92701    
  0.18162E+07  -2.7757      -1.4064    
  0.18198E+07  -1.4648      -3.1965    
  0.18234E+07 -0.87542      -2.8163    
  0.18270E+07 -0.45097      -2.5321    
  0.18306E+07 -0.23531      -2.6763    
  0.18342E+07 -0.49365      -2.2087    
  0.18378E+07 -0.89970      -1.6094    
  0.18414E+07  -2.3229      -2.9541    
  0.18450E+07  -3.0954      -3.5059    
  0.18486E+07  -4.1326      -4.0470    
  0.18522E+07  -4.8366      -1.5906    
  0.18558E+07  -4.8641     -0.75990    
  0.18594E+07  -3.7325      -1.6604    
  0.18630E+07 -0.75082      -2.0117    
  0.18666E+07   1.3367      -1.9556    
  0.18702E+07   2.4098     -0.83052E-01
  0.18738E+07 -0.36807     -0.51934E-01
  0.18774E+07  -2.7589     -0.27287    
  0.18810E+07  0.46997      -1.9434    
  0.18846E+07 -0.36778      -2.1970    
  0.18882E+07  -3.6055      -2.3810    
  0.18918E+07  -5.0168      -2.6477    
  0.18954E+07  -8.7994      -4.2932    
  0.18990E+07  -11.207      -5.3531    
  0.19026E+07  -11.653      -8.3708    
  0.19062E+07  -12.733      -9.6158    
  0.19098E+07  -15.893      -10.336    
  0.19134E+07  -25.018      -13.747    
  0.19170E+07  -32.059      -16.357    
  0.19206E+07  -41.552      -19.726    
  0.19242E+07  -46.173      -19.657    
  0.19278E+07  -50.322      -19.165    
  0.19314E+07  -44.421      -16.849    
  0.19350E+07  -42.672      -14.339    
  0.19386E+07  -41.533      -10.187    
  0.19422E+07  -51.740      -17.223    
  0.19458E+07  -58.316      -20.517    
  0.19494E+07  -68.254      -23.254    
  0.19530E+07  -44.119      -15.895    
  0.19566E+07  -30.286      -11.418    
  0.19602E+07  -24.666      -8.3542    
  0.19638E+07  -44.979      -16.934    
  0.19674E+07  -57.289      -22.087    
  0.19710E+07  -27.170      -8.8019    
  0.19746E+07  -36.020      -12.840    
  0.19782E+07  -47.713      -18.070    
  0.19818E+07  -36.528      -11.647    
  0.19854E+07  -40.778      -14.183    
  0.19890E+07  -50.645      -20.005    
  0.19926E+07  -63.319      -27.318    
  0.19962E+07  -68.067      -29.231    
  0.19998E+07  -71.056      -28.531    
  0.20034E+07  -56.191      -20.178    
  0.20070E+07  -46.472      -14.493    
  0.20106E+07  -38.128      -8.3700    
  0.20142E+07  -33.926      -9.8520    
  0.20178E+07  -30.338      -11.709    
  0.20214E+07  -32.311      -11.229    
  0.20250E+07  -31.227      -11.139    
  0.20286E+07  -28.927      -11.097    
  0.20322E+07  -31.424      -9.6206    
  0.20358E+07  -30.826      -9.4771    
  0.20394E+07  -27.386      -10.196    
  0.20430E+07  -24.598      -7.2316    
  0.20466E+07  -23.179      -5.6288    
  0.20502E+07  -22.154      -4.1804    
  0.20538E+07  -20.810      -3.7879    
  0.20574E+07  -18.714      -3.6865    
  0.20610E+07  -10.967      -4.3838    
  0.20646E+07  -12.550      -4.3580    
  0.20682E+07  -14.288      -4.1090    
  0.20718E+07  -14.244      -1.9936    
  0.20754E+07  -12.807      -4.0233    
  0.20790E+07  -10.877      -7.1170    
  0.20826E+07  -12.336      -5.9998    
  0.20862E+07  -11.661      -5.4478    
  0.20898E+07  -9.0818      -4.7549    
  0.20934E+07  -8.1790      -3.7720    
  0.20970E+07  -7.1543      -3.1409    
  0.21006E+07  -4.1483      -2.3353    
  0.21042E+07  -3.8761      -1.7447    
  0.21078E+07  -3.6806      -1.1692    
  0.21114E+07  -2.8263     -0.44564E-01
  0.21150E+07  -1.1880      0.50198    
  0.21186E+07  0.93855       1.0696    
  0.21222E+07  0.93430       1.0802    
  0.21258E+07   1.6103      0.52449    
  0.21294E+07   2.9832     -0.62070    
  0.21330E+07  -1.4250     -0.53212    
  0.21366E+07  -3.9583      -1.2485    
  0.21402E+07  -10.361      -5.4687    
  0.21438E+07  -16.988      -9.8378    
  0.21474E+07  -16.593      -9.2566    
  0.21510E+07  -8.4267      -2.4497    
  0.21546E+07  -6.3157      0.22294    
  0.21582E+07  -5.1465       1.5514    
  0.21618E+07  -6.9433      -2.6076    
  0.21654E+07  -5.9273      -3.5605    
  0.21690E+07  -4.5141      -4.1676    
  0.21726E+07  -3.4195      -2.1271    
  0.21762E+07  -3.4761      -2.4431    
  0.21798E+07  -4.0671      -3.9883    
  0.21834E+07  -7.9825      -6.5736    
  0.21870E+07  -8.7668      -7.0033    
  0.21906E+07  -5.2943      -4.3402    
  0.21942E+07  -5.0288      -3.0870    
  0.21978E+07  -4.9295      -2.3693    
  0.22014E+07  -5.1628      -3.5197    
  0.22050E+07  -7.3370      -3.2986    
  0.22086E+07  -9.6798      -2.9498    
  0.22122E+07  -8.2497      -3.1521    
  0.22158E+07  -7.1690      -2.7113    
  0.22194E+07  -5.7850      -1.9453    
  0.22230E+07  -5.4202      -1.6925    
  0.22266E+07  -4.9410      -2.0348    
  0.22302E+07  -4.0413      -2.9636    
  0.22338E+07  -2.4610      -3.7373    
  0.22374E+07  -1.4620      -3.7162    
  0.22410E+07 -0.22887E-01  -2.6469    
  0.22446E+07  -1.4976      -1.0620    
  0.22482E+07  -2.1282     -0.46390    
  0.22518E+07 -0.40394      -2.7195    
  0.22554E+07  -1.0553      -2.3741    
  0.22590E+07  -1.7970      -1.9477    
  0.22626E+07  -1.4936      -2.9407    
  0.22662E+07  -1.0640      -2.8031    
  0.22698E+07 -0.36600      -2.2425    
  0.22734E+07  0.13222      -3.3399    
  0.22770E+07  0.47690      -3.4397    
  0.22806E+07   1.0734      -2.4879    
  0.22842E+07   1.4356      -1.5302    
  0.22878E+07   1.4644     -0.86626    
  0.22914E+07  0.27219     -0.28292    
  0.22950E+07   1.0016     -0.70853    
  0.22986E+07   1.8206      -1.1032    
  0.23022E+07   2.9891     -0.89120    
  0.23058E+07   4.7684     -0.22174    
  0.23094E+07   6.7547      0.64688    
  0.23130E+07   5.0771       2.0629    
  0.23166E+07   5.9887       1.5707    
  0.23202E+07   8.0511      0.30148    
  0.23238E+07   6.8369      0.62494    
  0.23274E+07   6.3573      0.84752    
  0.23310E+07   5.9742       1.2033    
  0.23346E+07   8.7716     -0.27410    
  0.23382E+07   10.052     -0.92711    
  0.23418E+07   9.7028     -0.62671    
  0.23454E+07   10.454      0.31926    
  0.23490E+07   11.172       1.2861    
  0.23526E+07   11.941       3.2891    
  0.23562E+07   11.657       3.1093    
  0.23598E+07   10.989       2.3699    
  0.23634E+07   5.9199      -1.6846    
  0.23670E+07   4.9874      -2.0412    
  0.23706E+07   6.6451      0.42075    
  0.23742E+07   10.878       1.4312    
  0.23778E+07   12.719       1.8207    
  0.23814E+07   11.975       1.4249    
  0.23850E+07   9.8083      0.37518    
  0.23886E+07   9.2839      0.39688E-01
  0.23922E+07   16.412       2.8924    
  0.23958E+07   19.259       5.0555    
  0.23994E+07   20.773       6.5488    
  0.24030E+07   10.996       1.4726    
  0.24066E+07   11.607       1.1799    
  0.24102E+07   14.061       1.6745    
  0.24138E+07   10.954       2.5997    
  0.24174E+07   11.147       2.4430    
  0.24210E+07   13.372       1.5385    
  0.24246E+07   12.001      0.46577E-01
  0.24282E+07   12.007     -0.21190    
  0.24318E+07   14.385       1.3130    
  0.24354E+07   14.835      0.95092    
  0.24390E+07   14.635      0.62742    
  0.24426E+07   10.353      0.25766    
  0.24462E+07   12.793       2.1334    
  0.24498E+07   15.761       4.2832    
  0.24534E+07  -5.8438      -4.8357    
  0.24570E+07  -4.9100      -5.5491    
  0.24606E+07   9.0076      -2.2456    
  0.24642E+07   12.421      0.72674    
  0.24678E+07   16.191       3.1118    
  0.24714E+07   24.811       7.5248    
  0.24750E+07   15.076       2.1103    
  0.24786E+07   9.5473     -0.89080    
  0.24822E+07   8.0017      -1.3855    
  0.24858E+07   8.3009     -0.39078    
