  0.24705E-04   13385.       0.0000         Infinity   14.014    
  0.25355E-04   350.36       0.0000         Infinity   1.4346    
  0.26005E-04   329.22       0.0000         Infinity  0.13340    
  0.26655E-04   300.92       0.0000         Infinity  0.65783    
  0.27305E-04   261.79       0.0000         Infinity  0.17209    
  0.27955E-04   199.16       0.0000         Infinity  0.38368    
  0.28606E-04   287.53       0.0000         Infinity   2.9679    
  0.29256E-04   1781.2       0.0000         Infinity   3.5650    
  0.29906E-04   153.21       0.0000         Infinity  0.13857    
  0.30556E-04   116.82       0.0000         Infinity  0.35061    
  0.31206E-04   119.10       0.0000         Infinity   2.6164    
  0.31856E-04   118.90       0.0000         Infinity   2.0369    
  0.32506E-04   125.88       0.0000         Infinity  0.34180    
  0.33156E-04   125.82       0.0000         Infinity  0.22698    
  0.33807E-04   126.89       0.0000         Infinity  0.91269E-02
  0.34457E-04   124.67       0.0000         Infinity  0.11318E-03
  0.35107E-04   78.571       0.0000         Infinity  0.39951    
  0.35757E-04   60.941       0.0000         Infinity   1.4873    
  0.36407E-04   48.496       0.0000         Infinity  0.33269    
  0.37057E-04   49.416       0.0000         Infinity   3.0017    
  0.37707E-04   1990.8       0.0000         Infinity   8.0107    
  0.38358E-04   101.59       0.0000         Infinity  0.82449    
  0.39008E-04   101.26       0.0000         Infinity  0.11865E-01
  0.39658E-04   97.106       0.0000         Infinity  0.23972    
  0.40308E-04   73.748       0.0000         Infinity  0.10860    
  0.40958E-04   107.19       0.0000         Infinity  0.69779E-02
  0.41608E-04   118.38       0.0000         Infinity  0.46546E-01
  0.42258E-04   136.70       0.0000         Infinity   1.5761    
  0.42908E-04   5363.9       0.0000         Infinity   5.7142    
  0.43559E-04   166.27       0.0000         Infinity  0.81878    
  0.44209E-04   156.40       0.0000         Infinity  0.67560    
  0.44859E-04   5362.0       0.0000         Infinity   3.7028    
  0.45509E-04   155.22       0.0000         Infinity   1.0538    
  0.46159E-04   154.27       0.0000         Infinity  0.36044    
  0.46809E-04   160.03       0.0000         Infinity  0.50868    
  0.47459E-04   195.88       0.0000         Infinity  0.16147    
  0.48109E-04   197.02       0.0000         Infinity   1.3030    
  0.48760E-04   187.46       0.0000         Infinity   1.0196    
  0.49410E-04   218.88       0.0000         Infinity  0.19102    
  0.50060E-04   110.74       0.0000         Infinity  0.53539    
  0.50710E-04   156.20       0.0000         Infinity  0.25476    
  0.51360E-04   197.73       0.0000         Infinity  0.98765E-01
  0.52010E-04   92.922       0.0000         Infinity  0.17683    
  0.52660E-04   137.29       0.0000         Infinity   2.8493    
  0.53310E-04   2757.6       0.0000         Infinity   6.4444    
  0.53961E-04   188.02       0.0000         Infinity   3.2334    
  0.54611E-04   173.98       0.0000         Infinity  0.87395    
  0.55261E-04   161.82       0.0000         Infinity  0.24997    
  0.55911E-04   211.65       0.0000         Infinity  0.19818    
  0.56561E-04   201.98       0.0000         Infinity  0.56901    
  0.57211E-04   221.96       0.0000         Infinity   1.8936    
  0.57861E-04   211.92       0.0000         Infinity   2.1068    
  0.58511E-04   166.33       0.0000         Infinity  0.81797    
  0.59162E-04   163.45       0.0000         Infinity   1.2895    
  0.59812E-04   169.68       0.0000         Infinity   1.9577    
  0.60462E-04   167.69       0.0000         Infinity   1.0677    
  0.61112E-04   154.03       0.0000         Infinity  0.61519    
  0.61762E-04   106.08       0.0000         Infinity  0.20886    
  0.62412E-04   101.27       0.0000         Infinity  0.15156    
  0.63062E-04   114.37       0.0000         Infinity  0.42152    
  0.63712E-04   65.560       0.0000         Infinity  0.10949    
  0.64363E-04   53.822       0.0000         Infinity  0.11784    
  0.65013E-04   38.775       0.0000         Infinity  0.87094E-01
  0.65663E-04   43.743       0.0000         Infinity   1.7460    
  0.66313E-04   47.503       0.0000         Infinity  0.59417    
  0.66963E-04   57.393       0.0000         Infinity   1.5511    
  0.67613E-04   1040.8       0.0000         Infinity   4.5767    
  0.68263E-04   59.946       0.0000         Infinity  0.90264    
  0.68914E-04   91.211       0.0000         Infinity  0.36929    
  0.69564E-04   60.159       0.0000         Infinity   1.7996    
  0.70214E-04   59.658       0.0000         Infinity   1.5405    
  0.70864E-04   59.882       0.0000         Infinity  0.83354    
  0.71514E-04   65.402       0.0000         Infinity  0.85495    
  0.72164E-04   54.916       0.0000         Infinity   1.4379    
  0.72814E-04   39.051       0.0000         Infinity  0.54027    
  0.73464E-04   41.528       0.0000         Infinity  0.33529    
  0.74115E-04   20.427       0.0000         Infinity  0.28477E-01
  0.74765E-04   24.047       0.0000         Infinity   1.2810    
  0.75415E-04   21.179       0.0000         Infinity  0.67917    
  0.76065E-04   28.111       0.0000         Infinity  0.73576    
  0.76715E-04   27.451       0.0000         Infinity   1.7083    
  0.77365E-04   24.144       0.0000         Infinity  0.50060    
  0.78015E-04   21.155       0.0000         Infinity   1.5830    
  0.78665E-04   462.76       0.0000         Infinity   6.3596    
  0.79316E-04   16.401       0.0000         Infinity   1.1980    
  0.79966E-04   27.039       0.0000         Infinity  0.31190    
  0.80616E-04   25.861       0.0000         Infinity  0.54732    
  0.81266E-04   20.223       0.0000         Infinity  0.21641E-03
  0.81916E-04   21.039       0.0000         Infinity   1.0182    
  0.82566E-04   371.67       0.0000         Infinity   4.1176    
  0.83216E-04   19.209       0.0000         Infinity   1.5660    
  0.83866E-04   17.101       0.0000         Infinity  0.84503    
  0.84517E-04   20.276       0.0000         Infinity   1.3048    
  0.85167E-04   18.780       0.0000         Infinity  0.16876    
  0.85817E-04   21.002       0.0000         Infinity  0.44658    
  0.86467E-04   341.90       0.0000         Infinity   3.7341    
  0.87117E-04   28.040       0.0000         Infinity   3.2327    
  0.87767E-04   29.550       0.0000         Infinity  0.39855    
  0.88417E-04   24.461       0.0000         Infinity  0.13960E-01
  0.89067E-04   23.644       0.0000         Infinity  0.16383    
  0.89718E-04   23.904       0.0000         Infinity  0.38076    
  0.90368E-04   27.114       0.0000         Infinity   1.1471    
  0.91018E-04   32.344       0.0000         Infinity   1.5177    
  0.91668E-04   31.202       0.0000         Infinity  0.46912    
  0.92318E-04   31.028       0.0000         Infinity  0.15281    
  0.92968E-04   38.670       0.0000         Infinity  0.48865    
  0.93618E-04   37.117       0.0000         Infinity   1.3719    
  0.94268E-04   32.049       0.0000         Infinity   2.5137    
  0.94919E-04   32.795       0.0000         Infinity   1.5701    
  0.95569E-04   37.916       0.0000         Infinity   1.0553    
  0.96219E-04   35.392       0.0000         Infinity   1.5957    
  0.96869E-04   41.221       0.0000         Infinity   1.3181    
  0.97519E-04   38.644       0.0000         Infinity  0.31946    
  0.98169E-04   27.499       0.0000         Infinity   1.0064    
  0.98819E-04   28.699       0.0000         Infinity   2.6058    
  0.99470E-04   20.142       0.0000         Infinity  0.52854    
  0.10012E-03   21.607       0.0000         Infinity   1.1870    
  0.10077E-03   23.011       0.0000         Infinity   1.6854    
  0.10142E-03   18.882       0.0000         Infinity  0.57200E-01
